"rt","stimulus","key_press","test_part","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","experiment_name","totalTime","button_pressed","responses","order"
"null","img/tt/0576tt.jpg","null","mooney","image-keyboard-response","10","87862","0.0-5.0-2.1","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","11","88063","0.0-5.0-0.2","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"","","","reveal","animate-transparency","12","92069","0.0-5.0-1.2","594c69ee4b07c400013aa466","180","mooneymood","364799","","[]",""
"null","img/tt/0155tt.jpg","null","mooney","image-keyboard-response","13","92573","0.0-5.0-2.2","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","14","92775","0.0-5.0-0.3","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"","","","reveal","animate-transparency","15","96780","0.0-5.0-1.3","594c69ee4b07c400013aa466","180","mooneymood","364799","","[]",""
"null","img/tt/0204tt.jpg","null","mooney","image-keyboard-response","16","97285","0.0-5.0-2.3","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","17","97486","0.0-5.0-0.4","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"","","","reveal","animate-transparency","18","101492","0.0-5.0-1.4","594c69ee4b07c400013aa466","180","mooneymood","364799","","[]",""
"null","img/tt/0288tt.jpg","null","mooney","image-keyboard-response","19","101996","0.0-5.0-2.4","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","20","102198","0.0-5.0-0.5","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"","","","reveal","animate-transparency","21","106203","0.0-5.0-1.5","594c69ee4b07c400013aa466","180","mooneymood","364799","","[]",""
"null","img/tt/0111tt.jpg","null","mooney","image-keyboard-response","22","106707","0.0-5.0-2.5","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","23","106909","0.0-5.0-0.6","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"","","","reveal","animate-transparency","24","110914","0.0-5.0-1.6","594c69ee4b07c400013aa466","180","mooneymood","364799","","[]",""
"null","img/tt/0112tt.jpg","null","mooney","image-keyboard-response","25","111418","0.0-5.0-2.6","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","26","111620","0.0-5.0-0.7","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"","","","reveal","animate-transparency","27","115626","0.0-5.0-1.7","594c69ee4b07c400013aa466","180","mooneymood","364799","","[]",""
"null","img/tt/0014tt.jpg","null","mooney","image-keyboard-response","28","116130","0.0-5.0-2.7","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","29","116332","0.0-5.0-0.8","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"","","","reveal","animate-transparency","30","120336","0.0-5.0-1.8","594c69ee4b07c400013aa466","180","mooneymood","364799","","[]",""
"null","img/tt/0809tt.jpg","null","mooney","image-keyboard-response","31","120840","0.0-5.0-2.8","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","32","121042","0.0-5.0-0.9","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"","","","reveal","animate-transparency","33","125047","0.0-5.0-1.9","594c69ee4b07c400013aa466","180","mooneymood","364799","","[]",""
"null","img/tt/0594tt.jpg","null","mooney","image-keyboard-response","34","125551","0.0-5.0-2.9","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","35","125753","0.0-5.0-0.10","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"","","","reveal","animate-transparency","36","129758","0.0-5.0-1.10","594c69ee4b07c400013aa466","180","mooneymood","364799","","[]",""
"null","img/tt/0734tt.jpg","null","mooney","image-keyboard-response","37","130262","0.0-5.0-2.10","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","38","130464","0.0-5.0-0.11","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"","","","reveal","animate-transparency","39","134469","0.0-5.0-1.11","594c69ee4b07c400013aa466","180","mooneymood","364799","","[]",""
"null","img/tt/0616tt.jpg","null","mooney","image-keyboard-response","40","134974","0.0-5.0-2.11","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
"null","<div style=""font-size:60px;""> </div>","null","fixation","html-keyboard-response","41","135175","0.0-5.0-0.12","594c69ee4b07c400013aa466","180","mooneymood","364799","","",""
